id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9336468,2018-01-01 3:31:05 PM GMT+00:00,2018-01-01,2018-01-01 15:31:05 UTC,Casablanca,29729,ldacosta,2018-01-01 21:44:20 UTC,2018-01-24 10:23:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9336468,https://static.inaturalist.org/photos/12666973/medium.jpeg?1514843078,,"","",2,0,false,2,"Unnamed Road, 7000, Portugal",38.5658456902,-8.0820084856,8,,,false,,,,Évora,,Portugal,Évora,Évora,Common Buzzard,Buteo buteo,Common Buzzard,Aves,204472
9348474,2018/01/02 10:08 AM WET,2018-01-02,2018-01-02 10:08:00 UTC,Europe/London,691165,pbeja65,2018-01-02 23:16:13 UTC,2018-11-11 12:42:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9348474,https://static.inaturalist.org/photos/12686181/medium.jpeg?1514934353,,"",,3,0,false,,"2510 Óbidos, Portugal",39.398,-9.2001383333,,,open,false,,,,Óbidos,,Portugal,Leiria,Óbidos,Brant,Branta bernicla,Brant,Aves,7087
9348475,2018/01/02 9:54 AM WET,2018-01-02,2018-01-02 09:54:00 UTC,Europe/London,691165,pbeja65,2018-01-02 23:16:13 UTC,2019-02-04 11:50:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9348475,https://static.inaturalist.org/photos/12686184/medium.jpeg?1514934362,,"",,4,0,false,,"2510 Óbidos, Portugal",39.39914,-9.19807,,,open,false,,,,Óbidos,,Portugal,Leiria,Óbidos,Common Sandpiper,Actitis hypoleucos,Common Sandpiper,Aves,3978
9348476,2018/01/02 9:43 AM WET,2018-01-02,2018-01-02 09:43:00 UTC,Europe/London,691165,pbeja65,2018-01-02 23:16:14 UTC,2018-11-11 12:42:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9348476,https://static.inaturalist.org/photos/12686281/medium.jpeg?1514934523,,"",,2,0,false,,"2510 Óbidos, Portugal",39.3990333333,-9.19821,,,open,false,,,,Óbidos,,Portugal,Leiria,Óbidos,Sandwich Tern,Thalasseus sandvicensis,Sandwich Tern,Aves,144541
9348477,2018/01/02 10:30 AM WET,2018-01-02,2018-01-02 10:30:00 UTC,Europe/London,691165,pbeja65,2018-01-02 23:16:15 UTC,2018-11-11 12:42:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9348477,https://static.inaturalist.org/photos/12686352/medium.jpeg?1514934794,,"",,1,0,false,,Portugal,39.3051712252,-9.2321902737,,,obscured,true,,,,Óbidos,,Portugal,Leiria,Óbidos,Eurasian Curlew,Numenius arquata,Eurasian Curlew,Aves,3896
9348478,2018/01/02 10:40 AM WET,2018-01-02,2018-01-02 10:40:00 UTC,Europe/London,691165,pbeja65,2018-01-02 23:16:16 UTC,2019-03-24 09:11:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9348478,https://static.inaturalist.org/photos/12686379/medium.jpeg?1514934883,,"",,6,0,false,,"2510 Óbidos, Portugal",39.39799,-9.200155,,,open,false,,,,Óbidos,,Portugal,Leiria,Óbidos,Grey Heron,Ardea cinerea,Grey Heron,Aves,4954
9395721,2018/01/07 10:35 AM WET,2018-01-07,2018-01-07 10:35:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:21 UTC,2019-09-22 17:31:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395721,https://static.inaturalist.org/photos/12767770/medium.jpeg?1515351570,,"",,5,0,false,,Portugal,33.1102469359,-16.2800247772,15,,obscured,true,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Common Hoopoe,Upupa epops,Common Hoopoe,Aves,20969
9395722,2018/01/07 11:59 AM WET,2018-01-07,2018-01-07 11:59:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:21 UTC,2019-03-07 07:43:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395722,https://static.inaturalist.org/photos/12768007/medium.jpeg?1515352629,,"",,2,0,false,,Portugal,33.0417916082,-16.300244177,15,,obscured,true,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Spanish Sparrow,Passer hispaniolensis,Spanish Sparrow,Aves,13854
9395723,2018/01/07 12:21 PM WET,2018-01-07,2018-01-07 12:21:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:21 UTC,2019-01-23 11:32:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395723,https://static.inaturalist.org/photos/12768070/medium.jpeg?1515352798,,"",,4,0,false,,Portugal,33.0011022426,-16.3301166081,31,,obscured,true,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Eurasian Moorhen,Gallinula chloropus,Eurasian Moorhen,Aves,201282
9395724,2018/01/07 12:24 PM WET,2018-01-07,2018-01-07 12:24:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:22 UTC,2018-05-28 16:33:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395724,https://static.inaturalist.org/photos/12768103/medium.jpeg?1515352898,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0699880793,-16.341116773,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
9395725,2018/01/07 12:24 PM WET,2018-01-07,2018-01-07 12:24:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:23 UTC,2019-01-31 11:32:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395725,https://static.inaturalist.org/photos/12768105/medium.jpeg?1515352907,,"",,4,0,false,,"Madeira, Portugal",33.0697761452,-16.3408339883,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Eurasian Coot,Fulica atra,Eurasian Coot,Aves,482
9395726,2018/01/07 12:24 PM WET,2018-01-07,2018-01-07 12:24:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:23 UTC,2018-01-08 21:17:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395726,https://static.inaturalist.org/photos/12768173/medium.jpeg?1515353151,,"",,1,0,false,,"Porto Santo, Madeira, Portugal",33.069761377,-16.3408299023,8,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Plain Swift,Apus unicolor,Plain Swift,Aves,6642
9395727,2018/01/07 12:25 PM WET,2018-01-07,2018-01-07 12:25:00 UTC,Europe/London,3042,duarte,2018-01-07 19:30:23 UTC,2020-01-27 15:20:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395727,https://static.inaturalist.org/photos/12768242/medium.jpeg?1515353370,,"",,4,0,false,,"Porto Santo, Madeira, Portugal",33.0705516014,-16.341931012,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Eurasian Wigeon,Mareca penelope,Eurasian Wigeon,Aves,558441
9395987,2018/01/07 11:55 AM WET,2018-01-07,2018-01-07 11:55:00 UTC,Europe/London,3042,duarte,2018-01-07 19:59:57 UTC,2019-04-23 15:54:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395987,https://static.inaturalist.org/photos/12768541/medium.jpeg?1515354693,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0672098737,-16.341106044,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,White Wagtail,Motacilla alba,White Wagtail,Aves,13695
9395988,2018/01/07 11:51 AM WET,2018-01-07,2018-01-07 11:51:00 UTC,Europe/London,3042,duarte,2018-01-07 19:59:58 UTC,2019-02-09 17:06:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395988,https://static.inaturalist.org/photos/12768546/medium.jpeg?1515354750,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0671912418,-16.3411907223,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Sylvia atricapilla heineken,Sylvia atricapilla heineken,Madeira Blackcap,Aves,425952
9395990,2018/01/07 11:50 AM WET,2018-01-07,2018-01-07 11:50:00 UTC,Europe/London,3042,duarte,2018-01-07 19:59:59 UTC,2020-01-08 00:26:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395990,https://static.inaturalist.org/photos/12768600/medium.jpeg?1515355006,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0671844985,-16.3408205775,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Eurasian Collared Dove,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969
9395991,2018/01/07 11:40 AM WET,2018-01-07,2018-01-07 11:40:00 UTC,Europe/London,3042,duarte,2018-01-07 19:59:59 UTC,2018-01-07 20:07:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/9395991,https://static.inaturalist.org/photos/12768629/medium.jpeg?1515355062,,"",,1,0,false,,"Porto Santo, Madeira, Portugal",33.067357577,-16.3411853579,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Grey Wagtail,Motacilla cinerea,Grey Wagtail,Aves,13688
9413967,2018/01/07 12:30 PM WET,2018-01-07,2018-01-07 12:30:00 UTC,Europe/London,3042,duarte,2018-01-08 21:01:10 UTC,2020-01-27 13:07:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/9413967,https://static.inaturalist.org/photos/12788962/medium.jpeg?1515444667,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0707073415,-16.3417926896,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Mallard,Anas platyrhynchos,Mallard,Aves,6930
9413969,2018/01/07 3:42 PM WET,2018-01-07,2018-01-07 15:42:00 UTC,Europe/London,3042,duarte,2018-01-08 21:01:10 UTC,2018-07-24 19:39:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/9413969,https://static.inaturalist.org/photos/12788993/medium.jpeg?1515444911,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0477040885,-16.352465325,8,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Falco tinnunculus canariensis,Falco tinnunculus canariensis,,Aves,342046
9413970,2018/01/07 12:31 PM WET,2018-01-07,2018-01-07 12:31:00 UTC,Europe/London,3042,duarte,2018-01-08 21:01:10 UTC,2020-01-27 15:20:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/9413970,https://static.inaturalist.org/photos/12788971/medium.jpeg?1515444765,,"",Surprise!,2,0,false,,"Porto Santo, Madeira, Portugal",33.0704999045,-16.3418639568,4,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,American Wigeon,Mareca americana,American Wigeon,Aves,485176
9413971,2018/01/07 3:51 PM WET,2018-01-07,2018-01-07 15:51:00 UTC,Europe/London,3042,duarte,2018-01-08 21:01:11 UTC,2018-01-26 15:50:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/9413971,https://static.inaturalist.org/photos/12789016/medium.jpeg?1515445005,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0421840899,-16.3527361021,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Playero blanco,Calidris alba,Sanderling,Aves,3849
9413973,2018/01/07 6:41 PM WET,2018-01-07,2018-01-07 18:41:00 UTC,Europe/London,3042,duarte,2018-01-08 21:01:12 UTC,2019-01-24 18:55:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/9413973,https://static.inaturalist.org/photos/12789079/medium.jpeg?1515445255,,"",,4,0,false,,"Porto Santo, Madeira, Portugal",33.0550620615,-16.3408163652,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Canarian Blackbird,Turdus merula cabrerae,Canarian Blackbird,Aves,342088
9414097,2018/01/08 10:51 AM WET,2018-01-08,2018-01-08 10:51:00 UTC,Europe/London,3042,duarte,2018-01-08 21:17:10 UTC,2018-01-08 21:48:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/9414097,https://static.inaturalist.org/photos/12789130/medium.jpeg?1515445436,,"",,1,0,false,,"Porto Santo, Madeira, Portugal",33.0684634908,-16.3279683329,31,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Yellow-legged Gull,Larus michahellis,Yellow-legged Gull,Aves,59202
9414098,2018/01/08 10:56 AM WET,2018-01-08,2018-01-08 10:56:00 UTC,Europe/London,3042,duarte,2018-01-08 21:17:11 UTC,2018-01-08 23:08:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/9414098,https://static.inaturalist.org/photos/12789164/medium.jpeg?1515445538,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0730128042,-16.3248784281,31,,,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Common Buzzard,Buteo buteo,Common Buzzard,Aves,204472
9414099,2018/01/08 11:18 AM WET,2018-01-08,2018-01-08 11:18:00 UTC,Europe/London,3042,duarte,2018-01-08 21:17:11 UTC,2018-01-08 21:53:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/9414099,https://static.inaturalist.org/photos/12789199/medium.jpeg?1515445695,,"",,1,0,false,,"Porto Santo, Madeira, Portugal",33.0677442102,-16.3167030551,31,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Anthus berthelotii madeirensis,Anthus berthelotii madeirensis,,Aves,342044
9414103,2018/01/08 2:30 PM WET,2018-01-08,2018-01-08 14:30:00 UTC,Europe/London,3042,duarte,2018-01-08 21:17:13 UTC,2019-08-11 12:46:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/9414103,https://static.inaturalist.org/photos/12789355/medium.jpeg?1515446194,,"",,2,0,false,,"Porto Santo, Madeira, Portugal",33.0846637277,-16.3059098453,31,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Island Canary,Serinus canaria,Island Canary,Aves,9246
9415465,2018/01/06 12:40 PM WET,2018-01-06,2018-01-06 12:40:00 UTC,Europe/London,281244,draposo79,2018-01-08 23:34:43 UTC,2018-01-09 11:51:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9415465,https://static.inaturalist.org/photos/12791470/medium.jpeg?1515453236,,"",,1,0,false,,"2825 Trafaria, Portugal",38.6735746661,-9.2333436012,184,,open,false,,,,Almada,,Portugal,Setúbal,Almada,Great Black-backed Gull,Larus marinus,Great Black-backed Gull,Aves,4368
9415466,2018/01/06 12:42 PM WET,2018-01-06,2018-01-06 12:42:00 UTC,Europe/London,281244,draposo79,2018-01-08 23:34:43 UTC,2018-02-19 15:10:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9415466,https://static.inaturalist.org/photos/12791473/medium.jpeg?1515453256,,"",,1,0,false,,"2825 Trafaria, Portugal",38.6735746661,-9.2333436012,184,,,false,,,,Almada,,Portugal,Setúbal,Almada,Goéland argenté,Larus argentatus,Herring Gull,Aves,204533
9415467,2018/01/06 11:55 AM WET,2018-01-06,2018-01-06 11:55:00 UTC,Europe/London,281244,draposo79,2018-01-08 23:34:44 UTC,2018-01-22 04:50:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9415467,https://static.inaturalist.org/photos/12791481/medium.jpeg?1515453274,,"",,4,0,false,,Portugal,38.7303524239,-9.305606872,544,,obscured,true,,,,Almada,,Portugal,Setúbal,Almada,Red-breasted Merganser,Mergus serrator,Red-breasted Merganser,Aves,6996
9415468,2018/01/06 11:17 AM WET,2018-01-06,2018-01-06 11:17:00 UTC,Europe/London,281244,draposo79,2018-01-08 23:34:45 UTC,2019-10-09 18:27:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9415468,https://static.inaturalist.org/photos/12791487/medium.jpeg?1515453291,,"",,2,0,false,,"Porto Brandão, 2825-109 Caparica, Portugal",38.6768446,-9.2073588,1693,,open,false,,,,Almada,,Portugal,Setúbal,Almada,Mediterranean Gull,Ichthyaetus melanocephalus,Mediterranean Gull,Aves,144517
9415469,2018/01/06 11:27 AM WET,2018-01-06,2018-01-06 11:27:00 UTC,Europe/London,281244,draposo79,2018-01-08 23:34:46 UTC,2018-01-10 21:54:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9415469,https://static.inaturalist.org/photos/12791656/medium.jpeg?1515453862,,"",,2,0,false,,"Porto Brandão, 2825-109 Caparica, Portugal",38.6768446,-9.2073588,1693,,open,false,,,,Almada,,Portugal,Setúbal,Almada,Lesser Black-backed Gull,Larus fuscus,Lesser Black-backed Gull,Aves,4381
9437517,2018/01/10 10:50 AM WET,2018-01-10,2018-01-10 10:50:00 UTC,Europe/London,3042,duarte,2018-01-11 08:47:27 UTC,2019-07-18 17:10:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/9437517,https://static.inaturalist.org/photos/12830427/medium.jpeg?1515660146,,"",,5,0,false,,"Porto Santo, Madeira, Portugal",33.0496330854,-16.3674964244,8,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,European Goldfinch,Carduelis carduelis,European Goldfinch,Aves,9398
9437558,2018/01/08 12:51 PM WET,2018-01-08,2018-01-08 12:51:00 UTC,Europe/London,3042,duarte,2018-01-11 08:55:02 UTC,2020-03-06 23:18:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/9437558,https://static.inaturalist.org/photos/12830542/medium.jpeg?1515660864,,"",,2,0,false,,"Porto Santo, Madeira, Portugal",33.0802800283,-16.3098825747,8,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Red-legged Partridge,Alectoris rufa,Red-legged Partridge,Aves,867
9440193,2018/01/09 4:37 PM WET,2018-01-09,2018-01-09 16:37:00 UTC,Europe/London,3042,duarte,2018-01-11 18:19:24 UTC,2018-07-24 19:38:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/9440193,https://static.inaturalist.org/photos/12834832/medium.jpeg?1515693809,,"",,3,0,false,,"Porto Santo, Madeira, Portugal",33.0940198074,-16.3084288173,8,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Falco tinnunculus canariensis,Falco tinnunculus canariensis,,Aves,342046
9451018,2018/01/06 11:42 AM WET,2018-01-06,2018-01-06 11:42:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:32 UTC,2018-12-08 11:41:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451018,https://static.inaturalist.org/photos/12852437/medium.jpeg?1515784371,,"",,4,0,false,,Portugal,38.6497639596,-8.8791290808,100,,obscured,true,,,,Alcochete,,Portugal,Setúbal,Alcochete,Black-crowned Night Heron,Nycticorax nycticorax,Black-crowned Night-Heron,Aves,4981
9451019,2018/01/06 12:00 PM WET,2018-01-06,2018-01-06 12:00:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:32 UTC,2018-11-11 12:44:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451019,https://static.inaturalist.org/photos/12852452/medium.jpeg?1515784471,,"",,2,0,false,,"Alcochete, Portugal",38.7469066667,-8.9261083333,,,open,false,,,,Alcochete,,Portugal,Setúbal,Alcochete,Eurasian Kestrel,Falco tinnunculus,Eurasian Kestrel,Aves,472766
9451020,2018/01/08 10:09 AM WET,2018-01-08,2018-01-08 10:09:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:32 UTC,2020-03-03 23:07:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451020,https://static.inaturalist.org/photos/12852483/medium.jpeg?1515784617,,"",,6,0,false,,"2520 Peniche, Portugal",39.3593233333,-9.4087316667,,,open,false,,,,Peniche,,Portugal,Leiria,Peniche,Mascato,Morus bassanus,Northern Gannet,Aves,3802
9451021,2018/01/08 10:34 AM WET,2018-01-08,2018-01-08 10:34:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:33 UTC,2018-11-11 12:44:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451021,https://static.inaturalist.org/photos/12852576/medium.jpeg?1515784898,,"",,3,0,false,,"2520 Peniche, Portugal",39.3598533333,-9.4086716667,,,open,false,,,,Peniche,,Portugal,Leiria,Peniche,European Shag,Phalacrocorax aristotelis,European Shag,Aves,4272
9451022,2018/01/08 10:29 AM WET,2018-01-08,2018-01-08 10:29:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:33 UTC,2018-11-11 12:44:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451022,https://static.inaturalist.org/photos/12852627/medium.jpeg?1515785132,,"",,3,0,false,,"2520 Peniche, Portugal",39.3599316667,-9.40863,,,open,false,,,,Peniche,,Portugal,Leiria,Peniche,Great Cormorant,Phalacrocorax carbo,Great Cormorant,Aves,4270
9451023,2018/01/08 12:41 PM WET,2018-01-08,2018-01-08 12:41:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:33 UTC,2019-10-26 20:06:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451023,https://static.inaturalist.org/photos/12852669/medium.jpeg?1515785327,,"",,2,0,false,,"Aveiro, Portugal",40.6545480631,-8.5689282422,100,,open,false,,,,Aveiro,,Portugal,Aveiro,Aveiro,Pinson du Nord,Fringilla montifringilla,Brambling,Aves,10069
9451024,2018/01/08 1:18 PM WET,2018-01-08,2018-01-08 13:18:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:34 UTC,2019-08-27 07:02:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451024,https://static.inaturalist.org/photos/12852680/medium.jpeg?1515785368,,"",,5,0,false,,"Aveiro, Portugal",40.65513,-8.5726,,,open,false,,,,Aveiro,,Portugal,Aveiro,Aveiro,Aigrette garzette,Egretta garzetta,Little Egret,Aves,4943
9451025,2018/01/09 9:12 AM WET,2018-01-09,2018-01-09 09:12:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:34 UTC,2018-11-11 12:45:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451025,https://static.inaturalist.org/photos/12852745/medium.jpeg?1515785591,,"",,2,0,false,,"4740 Esposende, Portugal",41.5353983333,-8.78564,,,open,false,,,,Esposende,,Portugal,Braga,Esposende,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
9451026,2018/01/09 9:44 AM WET,2018-01-09,2018-01-09 09:44:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:35 UTC,2019-04-12 15:50:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451026,https://static.inaturalist.org/photos/12852800/medium.jpg?1515785850,,"",,4,0,false,,"Esposende, 4740, Portugal",41.520145,-8.7738266667,,,open,false,,,,Esposende,,Portugal,Braga,Esposende,Pied Wagtail,Motacilla alba yarrellii,Pied Wagtail,Aves,366951
9451027,2018/01/09 9:21 AM WET,2018-01-09,2018-01-09 09:21:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:35 UTC,2018-11-11 12:45:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451027,https://static.inaturalist.org/photos/12852968/medium.jpeg?1515786276,,"",,2,0,false,,"4740 Esposende, Portugal",41.5352833333,-8.785585,,,open,false,,,,Esposende,,Portugal,Braga,Esposende,Playero dorso rojo,Calidris alpina,Dunlin,Aves,3857
9451028,2018/01/09 9:21 AM WET,2018-01-09,2018-01-09 09:21:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:36 UTC,2018-11-15 21:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451028,https://static.inaturalist.org/photos/12853011/medium.jpeg?1515786366,,"",,4,0,false,,"4740 Esposende, Portugal",41.5352566667,-8.785615,,,open,false,,,,Esposende,,Portugal,Braga,Esposende,Tournepierre à collier,Arenaria interpres,Ruddy Turnstone,Aves,3938
9451029,2018/01/09 9:13 AM WET,2018-01-09,2018-01-09 09:13:00 UTC,Europe/London,691165,pbeja65,2018-01-12 19:46:37 UTC,2019-02-04 09:47:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9451029,https://static.inaturalist.org/photos/12853014/medium.jpeg?1515786378,,"",,4,0,false,,"4740 Esposende, Portugal",41.53539,-8.7857133333,,,open,false,,,,Esposende,,Portugal,Braga,Esposende,Common Sandpiper,Actitis hypoleucos,Common Sandpiper,Aves,3978
9457112,2018/01/11 4:36 PM WET,2018-01-11,2018-01-11 16:36:00 UTC,Europe/London,3042,duarte,2018-01-13 10:51:11 UTC,2019-01-23 11:29:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/9457112,https://static.inaturalist.org/photos/12864188/medium.jpeg?1515840035,,"",,5,0,false,,Portugal,33.1202224169,-16.3830537866,8,,obscured,true,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Eurasian Moorhen,Gallinula chloropus,Eurasian Moorhen,Aves,201282
9457114,2018/01/11 4:36 PM WET,2018-01-11,2018-01-11 16:36:00 UTC,Europe/London,3042,duarte,2018-01-13 10:51:12 UTC,2018-11-16 09:47:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/9457114,https://static.inaturalist.org/photos/12864197/medium.jpeg?1515840097,,"",,4,0,false,,"Porto Santo, Madeira, Portugal",33.0707163324,-16.3410631288,15,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Spatule blanche,Platalea leucorodia,Eurasian Spoonbill,Aves,3731
9457116,2018/01/11 4:34 PM WET,2018-01-11,2018-01-11 16:34:00 UTC,Europe/London,3042,duarte,2018-01-13 10:51:12 UTC,2019-03-13 17:09:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/9457116,https://static.inaturalist.org/photos/12864201/medium.jpeg?1515840116,,"",,6,0,false,,"Porto Santo, Madeira, Portugal",33.0701357954,-16.3407785632,31,,open,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Grey Heron,Ardea cinerea,Grey Heron,Aves,4954
9467924,2018/01/09 2:09 PM WET,2018-01-09,2018-01-09 14:09:00 UTC,Europe/London,3042,duarte,2018-01-14 09:17:16 UTC,2019-05-27 15:58:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/9467924,https://static.inaturalist.org/photos/12883118/medium.jpg?1515920489,,"",,1,0,false,,"Porto Santo, Madeira, Portugal",33.0965878772,-16.297986852,15,,,false,,,,Porto Santo,Madeira,Portugal,Madeira,Porto Santo,Common Buzzard,Buteo buteo,Common Buzzard,Aves,204472
9470630,2018/01/14 3:46 PM WET,2018-01-14,2018-01-14 15:46:00 UTC,Europe/London,691165,pbeja65,2018-01-14 16:24:05 UTC,2020-03-07 22:45:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9470630,https://static.inaturalist.org/photos/12887618/medium.jpeg?1515946286,,"",,1,0,false,,"1495 Algés, Portugal",38.695055,-9.2299166667,,,open,false,,,,Oeiras,,Portugal,Lisboa,Oeiras,Gaivota cabecinegra,Ichthyaetus melanocephalus,Mediterranean Gull,Aves,144517
9470631,2018/01/14 3:42 PM WET,2018-01-14,2018-01-14 15:42:00 UTC,Europe/London,691165,pbeja65,2018-01-14 16:24:05 UTC,2020-02-16 10:56:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9470631,https://static.inaturalist.org/photos/12887715/medium.jpeg?1515946522,,"","",2,0,false,,"1495 Algés, Portugal",38.694858,-9.229469,51,,open,false,,,,Lisboa,,Portugal,Lisboa,Lisboa,Mew Gull,Larus canus,Mew Gull,Aves,4356
